ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
32,054,0000,320540000639,2,32-054-0000-03,00025,3,01,32054000063901,01,1,1,19,99,9999,9999,999,999,9,,,,,,1
32,054,0000,320540000646,2,32-054-0000-03,00025,3,01,32054000064601,01,1,1,22,11,2016,0101,032,221,1,,,,,,1
32,054,0000,320540000649,2,32-054-0000-03,00025,3,01,32054000064901,01,1,1,25,12,2019,9999,999,999,9,,,,,,1
32,054,0000,320540000654,2,32-054-0000-03,00025,3,01,32054000065401,01,1,3,999,99,9999,9999,999,999,9,,,,,,1
32,054,0000,320540000693,2,32-054-0000-03,00027,3,01,32054000069301,01,1,3,21,02,2017,0101,032,221,1,,,,,,1
32,054,0000,320540000706,2,32-054-0000-03,00027,3,01,32054000070601,01,1,1,18,08,2019,0101,032,221,3,12,2019,0301,1,01,1
32,054,0000,320540000776,2,32-054-0000-03,00028,3,01,32054000077601,01,1,1,999,99,9999,9999,999,999,9,,,,,,1
32,054,0000,320540000778,2,32-054-0000-03,00028,3,01,32054000077801,01,1,1,36,03,2020,0101,032,221,1,,,,,,1
32,054,0000,320540000834,2,32-054-0000-03,00028,3,01,32054000083401,01,1,3,999,99,9999,9999,999,999,9,,,,,,1
32,054,0000,320540000876,2,32-054-0000-03,00029,3,01,32054000087601,01,1,1,24,02,2018,0101,032,221,1,,,,,,1
32,054,0000,320540000885,2,32-054-0000-03,00029,3,01,32054000088501,01,1,1,18,02,2018,0101,032,221,1,,,,,,1
32,054,0000,320540000889,2,32-054-0000-03,00029,3,01,32054000088901,01,1,1,23,03,2020,0102,032,221,1,,,,,,1
32,054,0000,320540000892,2,32-054-0000-03,00029,3,02,32054000089201,01,1,1,30,03,2020,0102,032,221,1,,,,,,1
32,054,0000,320540000899,2,32-054-0000-03,00029,3,01,32054000089901,01,1,1,19,03,2018,0101,032,221,1,,,,,,1
32,054,0000,320540000901,2,32-054-0000-03,00029,3,01,32054000090101,01,1,1,22,01,2018,0101,032,221,1,,,,,,1
32,054,0000,320540000960,2,32-054-0000-03,00029,3,01,32054000096001,01,1,1,17,08,2015,0101,032,221,1,,,,,,1
32,054,0000,320540000961,2,32-054-0000-03,00029,3,01,32054000096101,01,1,1,24,08,2019,0101,032,221,1,,,,,,1
32,054,0000,320540000969,2,32-054-0000-03,00029,3,01,32054000096901,01,1,1,20,12,2019,0101,032,221,1,,,,,,1
32,054,0000,320540000993,2,32-054-0000-03,00029,3,01,32054000099301,01,1,1,23,09,2017,0101,032,221,3,01,2020,0301,1,01,1
32,054,0000,320540000995,2,32-054-0000-03,00029,3,01,32054000099501,01,1,1,26,08,2019,0101,032,221,1,,,,,,1
32,054,0000,320540000995,2,32-054-0000-03,00029,3,01,32054000099502,02,1,1,19,08,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001002,2,32-054-0000-03,00029,3,01,32054000100201,01,1,1,24,11,2016,0101,032,221,3,12,2019,0301,1,01,1
32,054,0000,320540001009,2,32-054-0000-03,00030,3,01,32054000100901,01,1,1,19,11,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001010,2,32-054-0000-03,00030,3,01,32054000101001,01,1,1,36,01,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001011,2,32-054-0000-03,00030,3,01,32054000101101,01,1,1,33,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001019,2,32-054-0000-03,00030,3,01,32054000101901,01,1,1,24,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001022,2,32-054-0000-03,00030,3,01,32054000102201,01,1,1,25,05,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001029,2,32-054-0000-03,00030,3,01,32054000102901,01,1,1,47,03,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001036,2,32-054-0000-03,00030,3,01,32054000103601,01,1,1,47,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001037,2,32-054-0000-03,00030,3,01,32054000103701,01,1,1,32,09,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001039,2,32-054-0000-03,00030,3,01,32054000103901,01,1,1,36,04,2016,0101,032,221,1,,,,,,1
32,054,0000,320540001046,2,32-054-0000-03,00030,3,01,32054000104601,01,1,1,39,07,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001063,2,32-054-0000-03,00030,3,01,32054000106301,01,1,1,31,09,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001065,2,32-054-0000-03,00030,3,01,32054000106501,01,1,1,42,10,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001070,2,32-054-0000-03,00030,3,01,32054000107001,01,1,1,14,02,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001074,2,32-054-0000-03,00030,3,01,32054000107401,01,1,1,28,04,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001075,2,32-054-0000-03,00030,3,01,32054000107501,01,1,1,35,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001078,2,32-054-0000-03,00030,3,01,32054000107801,01,1,1,31,01,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001079,2,32-054-0000-03,00030,3,01,32054000107901,01,1,1,32,01,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001080,2,32-054-0000-03,00030,3,01,32054000108001,01,1,1,24,05,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001088,2,32-054-0000-03,00030,3,01,32054000108801,01,1,1,34,05,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001091,2,32-054-0000-03,00030,3,02,32054000109101,01,1,1,39,10,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001109,2,32-054-0000-03,00030,3,01,32054000110901,01,1,1,37,12,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001109,2,32-054-0000-03,00030,3,01,32054000110902,02,1,1,15,04,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001112,2,32-054-0000-03,00030,3,01,32054000111201,01,1,1,30,01,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001114,2,32-054-0000-03,00030,3,01,32054000111401,01,1,1,19,12,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001115,2,32-054-0000-03,00030,3,01,32054000111501,01,1,1,37,05,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001116,2,32-054-0000-03,00030,3,01,32054000111601,01,1,1,23,11,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001119,2,32-054-0000-03,00030,3,02,32054000111901,01,1,1,19,12,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001119,2,32-054-0000-03,00030,3,02,32054000111902,02,1,3,52,02,2019,0301,032,221,1,,,,,,1
32,054,0000,320540001119,2,32-054-0000-03,00030,3,02,32054000111903,03,1,1,53,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001131,2,32-054-0000-03,00030,3,01,32054000113101,01,1,1,36,05,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001136,2,32-054-0000-03,00030,3,01,32054000113601,01,1,1,29,05,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001137,2,32-054-0000-03,00030,3,01,32054000113701,01,1,1,37,02,2016,0101,032,221,3,08,2017,0301,1,01,1
32,054,0000,320540001138,2,32-054-0000-03,00030,3,02,32054000113801,01,1,1,25,03,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001151,2,32-054-0000-03,00030,3,01,32054000115101,01,1,1,44,01,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001152,2,32-054-0000-03,00030,3,01,32054000115201,01,1,1,39,03,2017,0101,032,221,3,05,2018,0101,1,01,1
32,054,0000,320540001157,2,32-054-0000-03,00030,3,01,32054000115701,01,1,1,24,11,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001158,2,32-054-0000-03,00030,3,01,32054000115801,01,1,1,39,09,2019,0101,032,221,3,02,2020,0301,1,01,1
32,054,0000,320540001159,2,32-054-0000-03,00030,3,01,32054000115901,01,1,1,27,11,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001166,2,32-054-0000-03,00030,3,02,32054000116601,01,1,1,28,11,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001168,2,32-054-0000-03,00030,3,01,32054000116801,01,1,1,43,05,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001168,2,32-054-0000-03,00030,3,01,32054000116802,02,1,1,16,11,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001174,2,32-054-0000-03,00030,3,01,32054000117401,01,1,1,39,03,2015,0101,032,221,3,08,2018,0301,1,01,1
32,054,0000,320540001181,2,32-054-0000-03,00030,3,01,32054000118101,01,1,1,34,12,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001183,2,32-054-0000-03,00030,3,02,32054000118301,01,1,1,17,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001185,2,32-054-0000-03,00030,3,01,32054000118501,01,1,1,30,05,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001187,2,32-054-0000-03,00030,3,01,32054000118701,01,1,1,31,01,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001190,2,32-054-0000-03,00030,3,01,32054000119001,01,1,1,31,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001331,2,32-054-0000-03,00043,3,01,32054000133101,01,1,1,39,05,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001332,2,32-054-0000-03,00043,3,07,32054000133201,01,1,3,26,10,2016,0301,032,221,1,,,,,,1
32,054,0000,320540001333,2,32-054-0000-03,00043,3,02,32054000133301,01,1,1,24,07,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001354,2,32-054-0000-03,00043,3,01,32054000135401,01,1,1,31,05,2015,0101,032,221,3,12,2016,0301,1,01,1
32,054,0000,320540001357,2,32-054-0000-03,00043,3,01,32054000135701,01,1,1,29,05,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001360,2,32-054-0000-03,00043,3,02,32054000136001,01,1,1,40,12,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001361,2,32-054-0000-03,00043,3,01,32054000136101,01,1,1,18,11,2015,0101,032,221,1,,,,,,1
32,054,0000,320540001363,2,32-054-0000-03,00043,3,01,32054000136301,01,1,1,25,04,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001375,2,32-054-0000-03,00043,3,01,32054000137501,01,1,1,24,02,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001377,2,32-054-0000-03,00043,3,01,32054000137701,01,1,1,18,11,2016,0101,032,221,1,,,,,,1
32,054,0000,320540001388,2,32-054-0000-03,00043,3,01,32054000138801,01,1,3,14,08,2015,0501,032,221,1,,,,,,1
32,054,0000,320540001388,2,32-054-0000-03,00043,3,01,32054000138802,02,1,3,14,08,2016,0501,032,221,1,,,,,,1
32,054,0000,320540001410,2,32-054-0000-03,00043,3,02,32054000141001,01,1,1,31,01,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001439,2,32-054-0000-03,00043,3,01,32054000143901,01,1,1,30,07,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001439,2,32-054-0000-03,00043,3,01,32054000143902,02,1,1,40,07,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001442,2,32-054-0000-03,00043,3,01,32054000144201,01,1,1,24,06,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001451,2,32-054-0000-03,00043,3,02,32054000145101,01,1,1,21,04,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001451,2,32-054-0000-03,00043,3,02,32054000145102,02,1,1,22,07,2016,0101,032,221,1,,,,,,1
32,054,0000,320540001466,2,32-054-0000-03,00043,3,01,32054000146601,01,1,1,15,02,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001471,2,32-054-0000-03,00043,3,01,32054000147101,01,1,1,36,09,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001486,2,32-054-0000-03,00043,3,01,32054000148601,01,1,1,30,06,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001496,2,32-054-0000-03,00043,3,01,32054000149601,01,1,1,30,05,2018,0101,032,221,3,05,2018,0801,1,01,1
32,054,0000,320540001497,2,32-054-0000-03,00043,3,01,32054000149701,02,1,1,22,12,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001497,2,32-054-0000-03,00043,3,01,32054000149702,01,1,1,22,12,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001504,2,32-054-0000-03,00043,3,01,32054000150401,01,1,1,35,05,2018,0101,032,221,3,01,2020,0301,1,01,1
32,054,0000,320540001505,2,32-054-0000-03,00043,3,01,32054000150501,01,1,1,25,05,9999,9999,999,999,9,,,,,,1
32,054,0000,320540001507,2,32-054-0000-03,00043,3,01,32054000150701,01,1,1,25,10,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001508,2,32-054-0000-03,00043,3,02,32054000150801,01,1,1,16,01,2020,0101,032,221,1,,,,,,1
32,054,0000,320540001512,2,32-054-0000-03,00043,3,01,32054000151201,01,1,1,18,11,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001516,2,32-054-0000-03,00043,3,01,32054000151601,01,1,1,45,02,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001528,2,32-054-0000-03,00045,3,01,32054000152801,01,1,1,45,03,2016,0101,032,221,3,12,2018,0301,1,01,1
32,054,0000,320540001531,2,32-054-0000-03,00045,3,01,32054000153101,01,1,1,28,03,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001533,2,32-054-0000-03,00044,3,01,32054000153301,01,1,1,30,03,2018,0101,032,221,1,,,,,,1
32,054,0000,320540001535,2,32-054-0000-03,00044,3,01,32054000153501,01,1,1,24,01,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001537,2,32-054-0000-03,00044,3,01,32054000153701,01,1,1,44,01,2018,0101,032,221,3,12,2019,0301,1,01,1
32,054,0000,320540001539,2,32-054-0000-03,00044,3,01,32054000153901,01,1,1,25,09,2019,0101,032,221,1,,,,,,1
32,054,0000,320540001541,2,32-054-0000-03,00044,3,01,32054000154101,01,1,1,32,09,2016,0101,032,221,3,10,2018,0301,1,01,1
32,054,0000,320540001542,2,32-054-0000-03,00044,3,01,32054000154201,01,1,1,30,11,2017,0101,032,221,3,06,2019,0301,1,01,1
32,054,0000,320540001561,2,32-054-0000-03,00049,3,01,32054000156101,01,1,1,18,05,2016,0101,032,221,1,,,,,,1
32,054,0000,320540001565,2,32-054-0000-03,00049,3,02,32054000156501,01,1,1,20,05,2017,0101,032,221,1,,,,,,1
32,054,0000,320540001588,2,32-054-0000-03,00049,3,01,32054000158801,01,1,1,23,03,2018,0101,032,221,1,,,,,,1
32,055,0000,320550000068,2,32-055-0000-05,00005,6,01,32055000006801,01,1,3,68,11,2018,0301,032,221,3,10,2019,0301,1,01,2
32,055,0000,320550000092,2,32-055-0000-05,00006,7,01,32055000009201,01,1,1,58,05,2015,0101,032,221,1,,,,,,2
32,055,0000,320550000101,2,32-055-0000-05,00007,6,01,32055000010101,01,1,1,28,01,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000142,2,32-055-0000-05,00010,6,01,32055000014201,01,1,3,42,07,2018,0401,032,221,1,,,,,,2
32,055,0000,320550000142,2,32-055-0000-05,00010,6,01,32055000014202,02,1,3,18,07,2018,0301,032,221,1,,,,,,2
32,055,0000,320550000142,2,32-055-0000-05,00010,6,01,32055000014203,03,1,1,6,07,2018,0301,032,221,1,,,,,,2
32,055,0000,320550000168,2,32-055-0000-05,00011,6,01,32055000016801,01,1,1,18,07,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000188,2,32-055-0000-05,00013,6,01,32055000018801,01,1,1,39,04,2017,0102,032,221,3,12,2019,0301,1,01,2
32,055,0000,320550000194,2,32-055-0000-05,00013,6,01,32055000019401,01,1,1,38,10,2015,0101,032,221,1,,,,,,2
32,055,0000,320550000218,2,32-055-0000-05,00015,6,01,32055000021801,01,1,3,19,11,2018,0401,032,221,1,,,,,,2
32,055,0000,320550000219,2,32-055-0000-05,00015,6,01,32055000021901,01,1,1,23,10,2017,0101,032,221,1,,,,,,2
32,055,0000,320550000222,2,32-055-0000-05,00015,6,01,32055000022201,01,1,1,20,99,9999,9999,999,999,9,,,,,,2
32,055,0000,320550000232,2,32-055-0000-05,00016,6,01,32055000023201,01,1,1,26,10,2016,0401,032,221,1,,,,,,2
32,055,0000,320550000245,2,32-055-0000-05,00018,8,01,32055000024501,01,1,1,24,02,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000273,2,32-055-0000-05,00022,6,01,32055000027301,01,1,3,2,07,2019,0301,032,221,1,,,,,,2
32,055,0000,320550000273,2,32-055-0000-05,00022,6,01,32055000027302,02,1,3,4,07,2019,0501,032,221,1,,,,,,2
32,055,0000,320550000273,2,32-055-0000-05,00022,6,01,32055000027303,03,1,3,20,07,2019,0301,032,221,1,,,,,,2
32,055,0000,320550000292,2,32-055-0000-05,00024,6,01,32055000029201,01,1,1,16,99,9999,9999,999,999,9,,,,,,2
32,055,0000,320550000295,2,32-055-0000-05,00025,6,01,32055000029501,01,1,1,22,12,2019,0102,032,221,1,,,,,,2
32,055,0000,320550000325,2,32-055-0000-05,00026,6,01,32055000032501,01,1,1,18,10,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000368,2,32-055-0000-05,00034,6,01,32055000036801,01,1,3,41,01,2020,0401,032,221,1,,,,,,2
32,055,0000,320550000369,2,32-055-0000-05,00034,6,01,32055000036901,01,1,1,22,12,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000381,2,32-055-0000-05,00037,6,01,32055000038101,01,1,3,17,08,2016,0101,032,221,1,,,,,,2
32,055,0000,320550000381,2,32-055-0000-05,00037,6,01,32055000038102,02,1,1,15,08,2016,0101,032,221,1,,,,,,2
32,055,0000,320550000392,2,32-055-0000-05,00040,6,01,32055000039201,02,1,3,15,12,2015,0501,032,221,1,,,,,,2
32,055,0000,320550000421,2,32-055-0000-05,00043,6,01,32055000042101,01,1,3,42,07,2019,0401,032,221,1,,,,,,2
32,055,0000,320550000427,2,32-055-0000-05,00045,6,01,32055000042701,01,1,1,26,01,2020,0101,032,221,1,,,,,,2
32,055,0000,320550000436,2,32-055-0000-05,00046,6,01,32055000043601,01,1,1,55,06,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000439,2,32-055-0000-05,00047,6,01,32055000043901,01,1,1,44,01,2018,0101,032,221,1,,,,,,2
32,055,0000,320550000446,2,32-055-0000-05,00047,6,01,32055000044601,01,1,1,20,04,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000454,2,32-055-0000-05,00047,6,01,32055000045401,01,1,1,21,08,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000466,2,32-055-0000-05,00048,6,01,32055000046601,01,1,3,24,05,2019,0501,032,221,1,,,,,,2
32,055,0000,320550000520,2,32-055-0000-05,00053,6,02,32055000052001,01,1,3,72,02,2019,0304,032,221,1,,,,,,2
32,055,0000,320550000586,2,32-055-0000-05,00062,6,01,32055000058601,01,1,3,38,01,2019,0101,032,221,1,,,,,,2
32,055,0000,320550000586,2,32-055-0000-05,00062,6,01,32055000058602,02,1,3,36,02,2016,0101,032,221,1,,,,,,2
32,055,0000,320550000599,2,32-055-0000-05,00063,6,01,32055000059901,01,1,1,25,08,2019,0102,032,221,3,12,2019,0301,1,01,2
32,055,0000,320550000612,2,32-055-0000-05,00066,7,01,32055000061201,01,1,1,25,05,2015,0102,032,221,2,,,,,,2
32,055,0000,320550000619,2,32-055-0000-05,00069,6,01,32055000061901,01,1,3,32,01,2018,0301,032,221,1,,,,,,2
32,055,0000,320550000636,2,32-055-0000-05,00069,6,01,32055000063601,01,1,3,16,01,2018,0401,032,221,1,,,,,,2
32,055,0000,320550000636,2,32-055-0000-05,00069,6,01,32055000063602,02,1,1,16,11,2019,0501,032,221,1,,,,,,2
32,055,0000,320550000641,2,32-055-0000-05,00070,4,01,32055000064101,01,1,3,24,03,2019,0401,032,221,1,,,,,,2
32,055,0000,320550000641,2,32-055-0000-05,00070,4,01,32055000064102,03,1,1,30,10,2019,0102,032,221,1,,,,,,2
32,055,0000,320550000667,2,32-055-0000-05,00075,6,01,32055000066701,01,1,3,75,01,2018,0301,032,221,1,,,,,,2
32,055,0000,320550000682,2,32-055-0000-05,00079,6,01,32055000068201,01,1,3,25,03,2015,0401,032,221,1,,,,,,2
32,055,0000,320550000687,2,32-055-0000-05,00081,6,01,32055000068701,01,1,1,23,06,2017,0101,032,221,3,12,2019,0301,1,01,2
32,055,0000,320550000687,2,32-055-0000-05,00081,6,01,32055000068702,02,1,3,1,01,2019,0301,032,221,3,05,2019,0301,1,04,2
32,055,0000,320550000687,2,32-055-0000-05,00081,6,01,32055000068703,03,1,3,4,01,2019,0301,032,221,3,05,2019,0301,1,03,2
32,055,0000,320550000687,2,32-055-0000-05,00081,6,01,32055000068704,04,1,3,25,08,2019,0301,032,221,3,12,2019,0301,1,02,2
32,055,0000,320550000691,2,32-055-0000-05,00082,6,01,32055000069101,01,1,1,18,07,2018,0101,032,221,1,,,,,,2
32,055,0000,320550000749,2,32-055-0000-03,00002,5,01,32055000074901,01,1,1,24,07,2016,0101,032,221,1,,,,,,1
32,055,0000,320550000749,2,32-055-0000-03,00002,5,01,32055000074902,02,1,1,18,07,2016,0101,032,221,1,,,,,,1
32,055,0000,320550000759,2,32-055-0000-03,00002,5,01,32055000075901,01,1,3,23,02,2016,0401,032,221,1,,,,,,1
32,055,0000,320550000766,2,32-055-0000-03,00002,5,01,32055000076601,01,1,1,21,02,2020,0101,032,221,1,,,,,,1
32,055,0000,320550000771,2,32-055-0000-03,00002,5,01,32055000077101,01,1,3,68,09,2019,0305,032,221,1,,,,,,1
32,055,0000,320550000785,2,32-055-0000-03,00003,4,01,32055000078501,01,1,1,39,02,2020,0101,032,221,1,,,,,,1
32,055,0000,320550000785,2,32-055-0000-03,00003,4,01,32055000078502,02,1,1,14,02,2020,0501,032,221,1,,,,,,1
32,055,0000,320550000808,2,32-055-0000-03,00002,5,01,32055000080801,01,1,3,21,03,2020,0101,032,221,1,,,,,,1
32,055,0000,320550000808,2,32-055-0000-03,00002,5,01,32055000080802,02,1,3,4,03,2020,0301,032,221,1,,,,,,1
32,055,0000,320550000812,2,32-055-0000-03,00002,5,02,32055000081201,01,1,3,38,07,2015,0101,032,221,1,,,,,,1
32,055,0000,320550000812,2,32-055-0000-03,00002,5,02,32055000081202,03,1,1,17,06,2015,0301,032,221,1,,,,,,1
32,055,0000,320550000812,2,32-055-0000-03,00002,5,02,32055000081203,04,1,1,9,06,2015,0501,032,221,1,,,,,,1
32,055,0000,320550000812,2,32-055-0000-03,00002,5,02,32055000081204,05,1,3,3,06,2015,0501,032,221,1,,,,,,1
32,055,0000,320550000812,2,32-055-0000-03,00002,5,02,32055000081205,02,1,1,15,06,2015,0301,032,221,1,,,,,,1
32,055,0000,320550000820,2,32-055-0000-03,00002,5,01,32055000082001,01,1,3,27,07,2017,0401,032,221,1,,,,,,1
32,055,0000,320550000835,2,32-055-0000-03,00006,5,01,32055000083501,01,1,1,19,07,2019,0101,032,221,1,,,,,,1
32,055,0000,320550000843,2,32-055-0000-03,00006,5,01,32055000084301,01,1,3,43,07,2017,0301,032,221,1,,,,,,1
32,055,0000,320550000843,2,32-055-0000-03,00006,5,01,32055000084302,02,1,1,18,07,2017,0501,032,221,1,,,,,,1
32,055,0000,320550000843,2,32-055-0000-03,00006,5,01,32055000084303,03,1,1,16,07,2017,0501,032,221,1,,,,,,1
32,055,0000,320550000843,2,32-055-0000-03,00006,5,01,32055000084304,04,1,1,14,07,2017,0501,032,221,1,,,,,,1
32,055,0000,320550000862,2,32-055-0000-03,00006,5,01,32055000086201,01,1,3,999,99,9999,9999,999,999,9,,,,,,1
32,055,0000,320550000867,2,32-055-0000-03,00006,5,01,32055000086701,01,1,1,999,99,9999,9999,999,999,9,,,,,,1
32,055,0000,320550000906,2,32-055-0000-03,00009,5,01,32055000090601,01,1,1,23,10,2018,0101,032,221,1,,,,,,1
32,055,0000,320550000922,2,32-055-0000-03,00009,5,01,32055000092201,01,1,1,26,09,2018,0101,032,221,1,,,,,,1
32,055,0000,320550000928,2,32-055-0000-03,00009,5,01,32055000092801,01,1,1,18,03,2016,0101,032,221,1,,,,,,1
32,055,0000,320550000947,2,32-055-0000-03,00009,5,01,32055000094701,01,1,1,25,11,2019,0101,032,221,1,,,,,,1
32,055,0000,320550000991,2,32-055-0000-03,00015,5,01,32055000099101,01,1,1,15,08,2015,0501,032,221,1,,,,,,1
32,055,0000,320550001000,2,32-055-0000-03,00016,5,01,32055000100001,01,1,3,32,07,2016,0401,032,221,1,,,,,,1
32,055,0000,320550001004,2,32-055-0000-03,00018,5,01,32055000100401,01,1,3,12,07,2016,0501,032,221,1,,,,,,1
32,055,0000,320550001007,2,32-055-0000-03,00019,5,01,32055000100701,01,1,3,999,99,9999,9999,999,999,9,,,,,,1
32,055,0000,320550001033,2,32-055-0000-03,00024,4,01,32055000103301,01,1,1,16,12,2019,9999,032,221,3,02,2020,0301,1,03,1
32,055,0000,320550001046,2,32-055-0000-03,00026,5,01,32055000104601,01,1,1,999,99,9999,9999,999,999,9,,,,,,1
32,055,0000,320550001063,2,32-055-0000-03,00029,4,01,32055000106301,01,1,1,29,09,2015,0301,032,221,1,,,,,,1
32,055,0000,320550001080,2,32-055-0000-03,00034,4,02,32055000108001,01,1,1,28,02,2020,0102,032,221,1,,,,,,1
32,055,0000,320550001110,2,32-055-0000-03,00043,5,01,32055000111001,01,1,3,30,03,2019,0301,032,221,1,,,,,,1
32,055,0000,320550001170,2,32-055-0000-03,00043,5,01,32055000117001,01,1,3,80,08,2015,0301,032,221,3,12,2019,0403,3,,1
32,055,0000,320550001186,2,32-055-0000-03,00043,5,01,32055000118601,01,1,3,20,05,2015,0301,032,221,1,,,,,,1
32,055,0000,320550001212,2,32-055-0000-03,00043,5,01,32055000121201,01,1,1,45,01,2020,0101,032,221,3,01,2020,0301,1,02,1
32,055,0000,320550001216,2,32-055-0000-03,00043,5,01,32055000121601,01,1,3,21,99,9999,9999,999,999,9,,,,,,1
32,055,0000,320550001224,2,32-055-0000-03,00043,5,01,32055000122401,01,1,1,13,01,2019,0101,032,221,1,,,,,,1
32,055,0000,320550001244,2,32-055-0000-03,00043,5,01,32055000124401,01,1,1,24,12,2019,0101,032,221,1,,,,,,1
32,055,0000,320550001263,2,32-055-0000-03,00043,5,01,32055000126301,01,1,1,18,07,2019,0501,032,221,1,,,,,,1
32,055,0000,320550001266,2,32-055-0000-03,00043,5,01,32055000126601,01,1,3,42,09,2018,0501,032,221,1,,,,,,1
32,055,0000,320550001266,2,32-055-0000-03,00043,5,01,32055000126602,02,1,1,14,09,2018,0501,032,221,1,,,,,,1
32,055,0000,320550001266,2,32-055-0000-03,00043,5,01,32055000126603,03,1,1,40,09,2018,0501,032,221,3,10,2019,0102,1,01,1
32,055,0000,320550001266,2,32-055-0000-03,00043,5,01,32055000126604,05,1,1,11,09,2018,0501,032,221,1,,,,,,1
32,055,0000,320550001266,2,32-055-0000-03,00043,5,01,32055000126605,04,1,1,9,09,2018,0501,032,221,1,,,,,,1
32,055,0000,320550001278,2,32-055-0000-03,00043,5,01,32055000127801,01,1,1,15,09,2015,0501,032,221,1,,,,,,1
32,055,0000,320550001278,2,32-055-0000-03,00043,5,01,32055000127802,02,1,3,14,12,2015,0501,032,221,1,,,,,,1
32,055,0000,320550001282,2,32-055-0000-03,00043,5,01,32055000128201,01,1,3,17,08,2019,0301,032,221,3,10,2019,0501,1,99,1
